interval,gameId,player,exercise,q_score,reward
4,812,A. Davis - davisan02,True,1.218718,1.161192698016798
0,813,A. Davis - davisan02,False,3.2814515,0.0
1,813,A. Davis - davisan02,False,3.0066507,1.7919104555727614
2,813,A. Davis - davisan02,True,2.7881765,3.583820911145523
3,813,A. Davis - davisan02,True,1.9228489,2.375731366718284
4,813,A. Davis - davisan02,True,-1.3076781,0.0
0,814,A. Davis - davisan02,False,4.7378187,0.0
1,814,A. Davis - davisan02,False,5.9091625,3.78120598821136
2,814,A. Davis - davisan02,False,6.2962513,5.56241197642272
3,814,A. Davis - davisan02,False,5.5670886,3.3436179646340776
4,814,A. Davis - davisan02,True,5.169976,1.1248239528454391
0,817,A. Davis - davisan02,False,6.408382,0.0
1,817,A. Davis - davisan02,False,7.5042877,4.05
2,817,A. Davis - davisan02,False,7.3251343,4.1
3,817,A. Davis - davisan02,False,7.086768,4.149999999999999
4,817,A. Davis - davisan02,True,4.7580237,0.0
0,819,A. Davis - davisan02,False,5.6642537,0.0
1,819,A. Davis - davisan02,False,4.852909,0.0
2,819,A. Davis - davisan02,False,6.6385517,1.630552796184265
3,819,A. Davis - davisan02,False,5.6642504,0.0
4,819,A. Davis - davisan02,True,5.5016036,0.0
0,821,A. Davis - davisan02,False,3.4265826,0.0
1,821,A. Davis - davisan02,False,3.9407,2.828947787596795
2,821,A. Davis - davisan02,False,3.258185,2.6578955751935904
3,821,A. Davis - davisan02,True,2.7675774,3.4868433627903848
4,821,A. Davis - davisan02,True,0.88483334,0.0
0,823,A. Davis - davisan02,False,4.98841,0.0
1,823,A. Davis - davisan02,False,4.5883217,0.0
2,823,A. Davis - davisan02,False,3.8549056,0.0
3,823,A. Davis - davisan02,False,6.333865,4.096708194421062
4,823,A. Davis - davisan02,True,5.600875,0.12894425922808495
0,850,A. Davis - davisan02,False,4.471174,0.0
1,850,A. Davis - davisan02,False,5.2285953,1.9474019911270464
2,850,A. Davis - davisan02,True,7.6719103,9.894803982254093
3,850,A. Davis - davisan02,True,7.7929177,9.842205973381141
4,850,A. Davis - davisan02,True,6.8532662,4.7896079645081855
0,891,A. Davis - davisan02,False,3.7065215,0.0
1,891,A. Davis - davisan02,False,3.9168947,1.9511898980087414
2,891,A. Davis - davisan02,False,2.8873029,0.9023797960174829
3,891,A. Davis - davisan02,False,2.584885,1.8535696940262234
4,891,A. Davis - davisan02,True,1.7878467,0.0
0,980,A. Davis - davisan02,False,4.3468304,0.0
1,980,A. Davis - davisan02,False,3.3652601,0.0
2,980,A. Davis - davisan02,False,2.1310945,0.0
3,980,A. Davis - davisan02,False,0.61567986,0.0
4,980,A. Davis - davisan02,True,-0.13706234,0.0
0,1024,A. Davis - davisan02,False,3.4911437,0.0
1,1024,A. Davis - davisan02,True,4.361453,4.490132521295728
2,1024,A. Davis - davisan02,True,4.184882,5.980265042591457
3,1024,A. Davis - davisan02,True,2.525739,3.470397563887186
4,1024,A. Davis - davisan02,True,0.34127936,0.0
0,1069,A. Davis - davisan02,False,5.4886894,0.0
1,1069,A. Davis - davisan02,False,5.936048,0.0019899155579059524
2,1069,A. Davis - davisan02,False,6.640275,2.003979831115812
3,1069,A. Davis - davisan02,False,6.645654,1.005969746673717
4,1069,A. Davis - davisan02,True,5.5991096,0.0
