Interval,CumulativePlayerPointsInterval,Player,GameId,Date,Team,Opponent,Home,TeamRest,OpponentTeamRest,CumulativeTeamPointsInterval,CumulativeOpponentPointsInterval,ScoreMarginInterval,ScoreMarginxTimeRemainingInterval,ScoreMarginxTimeRemaining2Interval,RollingAvgPlayerPoints,RollingAverageOpposingTeamAllowedPoints,RollingAverageTeamPoints
0,0.0,A. Len - lenal01,693,2019-04-07,ATL,ATL,0,2.0,2.0,0,0,0,0.0,0.0,19.802099699414224,121.39980079252334,124.54504454101134
1,3.0,A. Len - lenal01,693,2019-04-07,ATL,ATL,0,2.0,2.0,21,28,-7,252.0,9072.0,19.802099699414224,121.39980079252334,124.54504454101134
2,8.0,A. Len - lenal01,693,2019-04-07,ATL,ATL,0,2.0,2.0,45,52,-7,168.0,4032.0,19.802099699414224,121.39980079252334,124.54504454101134
3,18.0,A. Len - lenal01,693,2019-04-07,ATL,ATL,0,2.0,2.0,72,85,-13,156.0,1872.0,19.802099699414224,121.39980079252334,124.54504454101134
4,33.0,A. Len - lenal01,693,2019-04-07,ATL,ATL,0,2.0,2.0,107,115,-8,0.0,0.0,19.802099699414224,121.39980079252334,124.54504454101134
0,0.0,A. Len - lenal01,694,2019-01-04,ATL,ATL,0,2.0,2.0,0,0,0,0.0,0.0,15.704020567072572,127.71298450302211,125.35924505451487
1,0.0,A. Len - lenal01,694,2019-01-04,ATL,ATL,0,2.0,2.0,14,41,-27,972.0,34992.0,15.704020567072572,127.71298450302211,125.35924505451487
2,4.0,A. Len - lenal01,694,2019-01-04,ATL,ATL,0,2.0,2.0,43,76,-33,792.0,19008.0,15.704020567072572,127.71298450302211,125.35924505451487
3,12.0,A. Len - lenal01,694,2019-01-04,ATL,ATL,0,2.0,2.0,79,118,-39,468.0,5616.0,15.704020567072572,127.71298450302211,125.35924505451487
4,12.0,A. Len - lenal01,694,2019-01-04,ATL,ATL,0,2.0,2.0,112,144,-32,0.0,0.0,15.704020567072572,127.71298450302211,125.35924505451487
0,0.0,A. Len - lenal01,1129,2019-04-02,ATL,ATL,0,2.0,2.0,0,0,0,0.0,0.0,17.45708648552252,114.08703456300356,119.47634952967358
1,6.0,A. Len - lenal01,1129,2019-04-02,ATL,ATL,0,2.0,2.0,31,33,-2,72.0,2592.0,17.45708648552252,114.08703456300356,119.47634952967358
2,10.0,A. Len - lenal01,1129,2019-04-02,ATL,ATL,0,2.0,2.0,56,58,-2,48.0,1152.0,17.45708648552252,114.08703456300356,119.47634952967358
3,21.0,A. Len - lenal01,1129,2019-04-02,ATL,ATL,0,2.0,2.0,90,86,4,48.0,576.0,17.45708648552252,114.08703456300356,119.47634952967358
4,21.0,A. Len - lenal01,1129,2019-04-02,ATL,ATL,0,2.0,2.0,111,117,-6,0.0,0.0,17.45708648552252,114.08703456300356,119.47634952967358
0,0.0,A. Len - lenal01,1271,2019-01-02,ATL,ATL,0,2.0,2.0,0,0,0,0.0,0.0,17.556035143245325,120.8483184264051,116.03699860398457
1,10.0,A. Len - lenal01,1271,2019-01-02,ATL,ATL,0,2.0,2.0,29,35,-6,216.0,7776.0,17.556035143245325,120.8483184264051,116.03699860398457
2,12.0,A. Len - lenal01,1271,2019-01-02,ATL,ATL,0,2.0,2.0,53,64,-11,264.0,6336.0,17.556035143245325,120.8483184264051,116.03699860398457
3,20.0,A. Len - lenal01,1271,2019-01-02,ATL,ATL,0,2.0,2.0,84,88,-4,48.0,576.0,17.556035143245325,120.8483184264051,116.03699860398457
4,24.0,A. Len - lenal01,1271,2019-01-02,ATL,ATL,0,2.0,2.0,98,114,-16,0.0,0.0,17.556035143245325,120.8483184264051,116.03699860398457
0,0.0,A. Rivers - riverau01,924,2019-01-13,HOU,HOU,0,2.0,2.0,0,0,0,0.0,0.0,16.408469763206558,112.28447698955613,115.05122241800048
1,5.0,A. Rivers - riverau01,924,2019-01-13,HOU,HOU,0,2.0,2.0,26,16,10,360.0,12960.0,16.408469763206558,112.28447698955613,115.05122241800048
2,13.0,A. Rivers - riverau01,924,2019-01-13,HOU,HOU,0,2.0,2.0,59,52,7,168.0,4032.0,16.408469763206558,112.28447698955613,115.05122241800048
3,21.0,A. Rivers - riverau01,924,2019-01-13,HOU,HOU,0,2.0,2.0,88,86,2,24.0,288.0,16.408469763206558,112.28447698955613,115.05122241800048
4,25.0,A. Rivers - riverau01,924,2019-01-13,HOU,HOU,0,2.0,2.0,109,116,-7,0.0,0.0,16.408469763206558,112.28447698955613,115.05122241800048
0,0.0,A. Rivers - riverau01,1057,2019-01-05,HOU,HOU,0,2.0,2.0,0,0,0,0.0,0.0,15.630377641869506,114.55049963016056,114.57669092177981
1,14.0,A. Rivers - riverau01,1057,2019-01-05,HOU,HOU,0,2.0,2.0,30,30,0,0.0,0.0,15.630377641869506,114.55049963016056,114.57669092177981
2,17.0,A. Rivers - riverau01,1057,2019-01-05,HOU,HOU,0,2.0,2.0,46,57,-11,264.0,6336.0,15.630377641869506,114.55049963016056,114.57669092177981
3,17.0,A. Rivers - riverau01,1057,2019-01-05,HOU,HOU,0,2.0,2.0,77,86,-9,108.0,1296.0,15.630377641869506,114.55049963016056,114.57669092177981
4,21.0,A. Rivers - riverau01,1057,2019-01-05,HOU,HOU,0,2.0,2.0,101,110,-9,0.0,0.0,15.630377641869506,114.55049963016056,114.57669092177981
0,0.0,A. Trier - trieral01,370,2018-11-27,NYK,NYK,0,2.0,2.0,0,0,0,0.0,0.0,16.600766229537793,115.2327100387764,115.9493087267067
1,2.0,A. Trier - trieral01,370,2018-11-27,NYK,NYK,0,2.0,2.0,19,24,-5,180.0,6480.0,16.600766229537793,115.2327100387764,115.9493087267067
2,10.0,A. Trier - trieral01,370,2018-11-27,NYK,NYK,0,2.0,2.0,43,51,-8,192.0,4608.0,16.600766229537793,115.2327100387764,115.9493087267067
3,14.0,A. Trier - trieral01,370,2018-11-27,NYK,NYK,0,2.0,2.0,70,81,-11,132.0,1584.0,16.600766229537793,115.2327100387764,115.9493087267067
4,24.0,A. Trier - trieral01,370,2018-11-27,NYK,NYK,0,2.0,2.0,108,114,-6,0.0,0.0,16.600766229537793,115.2327100387764,115.9493087267067
0,0.0,A. Trier - trieral01,553,2019-03-03,NYK,NYK,0,3.0,3.0,0,0,0,0.0,0.0,16.255520285998212,125.12327275789279,115.24689263308937
1,5.0,A. Trier - trieral01,553,2019-03-03,NYK,NYK,0,3.0,3.0,20,38,-18,648.0,23328.0,16.255520285998212,125.12327275789279,115.24689263308937
2,5.0,A. Trier - trieral01,553,2019-03-03,NYK,NYK,0,3.0,3.0,46,82,-36,864.0,20736.0,16.255520285998212,125.12327275789279,115.24689263308937
3,8.0,A. Trier - trieral01,553,2019-03-03,NYK,NYK,0,3.0,3.0,78,101,-23,276.0,3312.0,16.255520285998212,125.12327275789279,115.24689263308937
4,16.0,A. Trier - trieral01,553,2019-03-03,NYK,NYK,0,3.0,3.0,107,128,-21,0.0,0.0,16.255520285998212,125.12327275789279,115.24689263308937
0,0.0,A. Trier - trieral01,767,2019-03-10,NYK,NYK,0,1.0,1.0,0,0,0,0.0,0.0,15.075164500905817,118.06769564209422,109.29537150771395
1,3.0,A. Trier - trieral01,767,2019-03-10,NYK,NYK,0,1.0,1.0,22,23,-1,36.0,1296.0,15.075164500905817,118.06769564209422,109.29537150771395
2,8.0,A. Trier - trieral01,767,2019-03-10,NYK,NYK,0,1.0,1.0,45,52,-7,168.0,4032.0,15.075164500905817,118.06769564209422,109.29537150771395
3,8.0,A. Trier - trieral01,767,2019-03-10,NYK,NYK,0,1.0,1.0,65,80,-15,180.0,2160.0,15.075164500905817,118.06769564209422,109.29537150771395
4,15.0,A. Trier - trieral01,767,2019-03-10,NYK,NYK,0,1.0,1.0,92,103,-11,0.0,0.0,15.075164500905817,118.06769564209422,109.29537150771395
0,0.0,A. Trier - trieral01,825,2018-10-17,NYK,NYK,1,0.0,0.0,0,0,0,0.0,0.0,15.0,126.0,126.0
1,2.0,A. Trier - trieral01,825,2018-10-17,NYK,NYK,1,0.0,0.0,23,24,-1,36.0,1296.0,15.0,126.0,126.0
2,9.0,A. Trier - trieral01,825,2018-10-17,NYK,NYK,1,0.0,0.0,72,47,25,600.0,14400.0,15.0,126.0,126.0
3,15.0,A. Trier - trieral01,825,2018-10-17,NYK,NYK,1,0.0,0.0,106,84,22,264.0,3168.0,15.0,126.0,126.0
4,15.0,A. Trier - trieral01,825,2018-10-17,NYK,NYK,1,0.0,0.0,126,105,21,0.0,0.0,15.0,126.0,126.0
0,0.0,A. Trier - trieral01,831,2018-11-05,NYK,NYK,1,1.0,1.0,0,0,0,0.0,0.0,15.392246671882765,115.0995260663507,114.48721804511277
1,1.0,A. Trier - trieral01,831,2018-11-05,NYK,NYK,1,1.0,1.0,21,21,0,0.0,0.0,15.392246671882765,115.0995260663507,114.48721804511277
2,5.0,A. Trier - trieral01,831,2018-11-05,NYK,NYK,1,1.0,1.0,47,47,0,0.0,0.0,15.392246671882765,115.0995260663507,114.48721804511277
3,5.0,A. Trier - trieral01,831,2018-11-05,NYK,NYK,1,1.0,1.0,72,78,-6,72.0,864.0,15.392246671882765,115.0995260663507,114.48721804511277
4,21.0,A. Trier - trieral01,831,2018-11-05,NYK,NYK,1,1.0,1.0,115,116,-1,0.0,0.0,15.392246671882765,115.0995260663507,114.48721804511277
0,0.0,A. Trier - trieral01,833,2019-02-28,NYK,NYK,1,2.0,2.0,0,0,0,0.0,0.0,16.383280429023703,116.73634678460202,118.51395780956254
1,0.0,A. Trier - trieral01,833,2019-02-28,NYK,NYK,1,2.0,2.0,31,27,4,144.0,5184.0,16.383280429023703,116.73634678460202,118.51395780956254
2,9.0,A. Trier - trieral01,833,2019-02-28,NYK,NYK,1,2.0,2.0,59,57,2,48.0,1152.0,16.383280429023703,116.73634678460202,118.51395780956254
3,16.0,A. Trier - trieral01,833,2019-02-28,NYK,NYK,1,2.0,2.0,97,85,12,144.0,1728.0,16.383280429023703,116.73634678460202,118.51395780956254
4,22.0,A. Trier - trieral01,833,2019-02-28,NYK,NYK,1,2.0,2.0,118,125,-7,0.0,0.0,16.383280429023703,116.73634678460202,118.51395780956254
0,0.0,A. Trier - trieral01,839,2019-01-23,NYK,NYK,1,2.0,2.0,0,0,0,0.0,0.0,16.982966587450388,116.01418055833444,116.95025440317184
1,6.0,A. Trier - trieral01,839,2019-01-23,NYK,NYK,1,2.0,2.0,31,28,3,108.0,3888.0,16.982966587450388,116.01418055833444,116.95025440317184
2,15.0,A. Trier - trieral01,839,2019-01-23,NYK,NYK,1,2.0,2.0,63,54,9,216.0,5184.0,16.982966587450388,116.01418055833444,116.95025440317184
3,19.0,A. Trier - trieral01,839,2019-01-23,NYK,NYK,1,2.0,2.0,78,88,-10,120.0,1440.0,16.982966587450388,116.01418055833444,116.95025440317184
4,31.0,A. Trier - trieral01,839,2019-01-23,NYK,NYK,1,2.0,2.0,110,114,-4,0.0,0.0,16.982966587450388,116.01418055833444,116.95025440317184
0,0.0,A. Trier - trieral01,858,2019-03-09,NYK,NYK,1,3.0,3.0,0,0,0,0.0,0.0,15.112746751360257,111.72129215162366,113.00929244755145
1,2.0,A. Trier - trieral01,858,2019-03-09,NYK,NYK,1,3.0,3.0,30,23,7,252.0,9072.0,15.112746751360257,111.72129215162366,113.00929244755145
2,6.0,A. Trier - trieral01,858,2019-03-09,NYK,NYK,1,3.0,3.0,46,48,-2,48.0,1152.0,15.112746751360257,111.72129215162366,113.00929244755145
3,6.0,A. Trier - trieral01,858,2019-03-09,NYK,NYK,1,3.0,3.0,68,80,-12,144.0,1728.0,15.112746751360257,111.72129215162366,113.00929244755145
4,10.0,A. Trier - trieral01,858,2019-03-09,NYK,NYK,1,3.0,3.0,94,102,-8,0.0,0.0,15.112746751360257,111.72129215162366,113.00929244755145
0,0.0,A. Trier - trieral01,1025,2019-03-06,NYK,NYK,0,2.0,2.0,0,0,0,0.0,0.0,17.66912012719682,114.42066121614765,112.44306050413829
1,3.0,A. Trier - trieral01,1025,2019-03-06,NYK,NYK,0,2.0,2.0,22,16,6,216.0,7776.0,17.66912012719682,114.42066121614765,112.44306050413829
2,5.0,A. Trier - trieral01,1025,2019-03-06,NYK,NYK,0,2.0,2.0,47,49,-2,48.0,1152.0,17.66912012719682,114.42066121614765,112.44306050413829
3,9.0,A. Trier - trieral01,1025,2019-03-06,NYK,NYK,0,2.0,2.0,64,81,-17,204.0,2448.0,17.66912012719682,114.42066121614765,112.44306050413829
4,12.0,A. Trier - trieral01,1025,2019-03-06,NYK,NYK,0,2.0,2.0,96,107,-11,0.0,0.0,17.66912012719682,114.42066121614765,112.44306050413829
0,0.0,A. Trier - trieral01,1114,2019-03-04,NYK,NYK,0,1.0,1.0,0,0,0,0.0,0.0,20.503680191055416,118.90275065488505,115.16459496155879
1,0.0,A. Trier - trieral01,1114,2019-03-04,NYK,NYK,0,1.0,1.0,25,34,-9,324.0,11664.0,20.503680191055416,118.90275065488505,115.16459496155879
2,13.0,A. Trier - trieral01,1114,2019-03-04,NYK,NYK,0,1.0,1.0,51,55,-4,96.0,2304.0,20.503680191055416,118.90275065488505,115.16459496155879
3,19.0,A. Trier - trieral01,1114,2019-03-04,NYK,NYK,0,1.0,1.0,80,86,-6,72.0,864.0,20.503680191055416,118.90275065488505,115.16459496155879
4,29.0,A. Trier - trieral01,1114,2019-03-04,NYK,NYK,0,1.0,1.0,108,115,-7,0.0,0.0,20.503680191055416,118.90275065488505,115.16459496155879
0,0.0,A. Wiggins - wiggian01,413,2018-12-10,MIN,MIN,0,2.0,2.0,0,0,0,0.0,0.0,18.962305717867487,117.60560149457106,113.19212659644066
1,6.0,A. Wiggins - wiggian01,413,2018-12-10,MIN,MIN,0,2.0,2.0,24,30,-6,216.0,7776.0,18.962305717867487,117.60560149457106,113.19212659644066
2,8.0,A. Wiggins - wiggian01,413,2018-12-10,MIN,MIN,0,2.0,2.0,57,60,-3,72.0,1728.0,18.962305717867487,117.60560149457106,113.19212659644066
3,13.0,A. Wiggins - wiggian01,413,2018-12-10,MIN,MIN,0,2.0,2.0,77,91,-14,168.0,2016.0,18.962305717867487,117.60560149457106,113.19212659644066
4,20.0,A. Wiggins - wiggian01,413,2018-12-10,MIN,MIN,0,2.0,2.0,108,116,-8,0.0,0.0,18.962305717867487,117.60560149457106,113.19212659644066
0,0.0,A. Wiggins - wiggian01,414,2018-11-02,MIN,MIN,0,2.0,2.0,0,0,0,0.0,0.0,17.6,124.80568720379146,118.83076923076923
1,7.0,A. Wiggins - wiggian01,414,2018-11-02,MIN,MIN,0,2.0,2.0,32,36,-4,144.0,5184.0,17.6,124.80568720379146,118.83076923076923
2,7.0,A. Wiggins - wiggian01,414,2018-11-02,MIN,MIN,0,2.0,2.0,58,61,-3,72.0,1728.0,17.6,124.80568720379146,118.83076923076923
3,20.0,A. Wiggins - wiggian01,414,2018-11-02,MIN,MIN,0,2.0,2.0,87,83,4,48.0,576.0,17.6,124.80568720379146,118.83076923076923
4,22.0,A. Wiggins - wiggian01,414,2018-11-02,MIN,MIN,0,2.0,2.0,99,116,-17,0.0,0.0,17.6,124.80568720379146,118.83076923076923
0,0.0,A. Wiggins - wiggian01,460,2019-03-17,MIN,MIN,0,3.0,3.0,0,0,0,0.0,0.0,15.118180347762317,112.69295233888793,123.69819519564338
1,6.0,A. Wiggins - wiggian01,460,2019-03-17,MIN,MIN,0,3.0,3.0,30,26,4,144.0,5184.0,15.118180347762317,112.69295233888793,123.69819519564338
2,11.0,A. Wiggins - wiggian01,460,2019-03-17,MIN,MIN,0,3.0,3.0,49,47,2,48.0,1152.0,15.118180347762317,112.69295233888793,123.69819519564338
3,14.0,A. Wiggins - wiggian01,460,2019-03-17,MIN,MIN,0,3.0,3.0,78,90,-12,144.0,1728.0,15.118180347762317,112.69295233888793,123.69819519564338
4,14.0,A. Wiggins - wiggian01,460,2019-03-17,MIN,MIN,0,3.0,3.0,102,117,-15,0.0,0.0,15.118180347762317,112.69295233888793,123.69819519564338
0,0.0,A. Wiggins - wiggian01,551,2018-11-05,MIN,MIN,0,1.0,1.0,0,0,0,0.0,0.0,15.86566217287867,120.739336492891,117.35037593984964
1,5.0,A. Wiggins - wiggian01,551,2018-11-05,MIN,MIN,0,1.0,1.0,33,31,2,72.0,2592.0,15.86566217287867,120.739336492891,117.35037593984964
2,5.0,A. Wiggins - wiggian01,551,2018-11-05,MIN,MIN,0,1.0,1.0,59,63,-4,96.0,2304.0,15.86566217287867,120.739336492891,117.35037593984964
3,13.0,A. Wiggins - wiggian01,551,2018-11-05,MIN,MIN,0,1.0,1.0,84,92,-8,96.0,1152.0,15.86566217287867,120.739336492891,117.35037593984964
4,13.0,A. Wiggins - wiggian01,551,2018-11-05,MIN,MIN,0,1.0,1.0,109,120,-11,0.0,0.0,15.86566217287867,120.739336492891,117.35037593984964
0,0.0,A. Wiggins - wiggian01,591,2019-01-24,MIN,MIN,0,2.0,2.0,0,0,0,0.0,0.0,18.347109840264302,117.19020470922293,123.24175253718244
1,7.0,A. Wiggins - wiggian01,591,2019-01-24,MIN,MIN,0,2.0,2.0,28,29,-1,36.0,1296.0,18.347109840264302,117.19020470922293,123.24175253718244
2,14.0,A. Wiggins - wiggian01,591,2019-01-24,MIN,MIN,0,2.0,2.0,58,61,-3,72.0,1728.0,18.347109840264302,117.19020470922293,123.24175253718244
3,14.0,A. Wiggins - wiggian01,591,2019-01-24,MIN,MIN,0,2.0,2.0,84,82,2,24.0,288.0,18.347109840264302,117.19020470922293,123.24175253718244
4,23.0,A. Wiggins - wiggian01,591,2019-01-24,MIN,MIN,0,2.0,2.0,120,105,15,0.0,0.0,18.347109840264302,117.19020470922293,123.24175253718244
0,0.0,A. Wiggins - wiggian01,592,2018-11-07,MIN,MIN,0,2.0,2.0,0,0,0,0.0,0.0,16.938344374315374,118.30676691729326,116.16415735794075
1,10.0,A. Wiggins - wiggian01,592,2018-11-07,MIN,MIN,0,2.0,2.0,32,30,2,72.0,2592.0,16.938344374315374,118.30676691729326,116.16415735794075
2,17.0,A. Wiggins - wiggian01,592,2018-11-07,MIN,MIN,0,2.0,2.0,67,62,5,120.0,2880.0,16.938344374315374,118.30676691729326,116.16415735794075
3,19.0,A. Wiggins - wiggian01,592,2018-11-07,MIN,MIN,0,2.0,2.0,88,86,2,24.0,288.0,16.938344374315374,118.30676691729326,116.16415735794075
4,19.0,A. Wiggins - wiggian01,592,2018-11-07,MIN,MIN,0,2.0,2.0,110,112,-2,0.0,0.0,16.938344374315374,118.30676691729326,116.16415735794075
0,0.0,A. Wiggins - wiggian01,633,2019-02-05,MIN,MIN,0,3.0,3.0,0,0,0,0.0,0.0,15.255586473749675,103.40677062349106,114.32943249641038
1,2.0,A. Wiggins - wiggian01,633,2019-02-05,MIN,MIN,0,3.0,3.0,19,32,-13,468.0,16848.0,15.255586473749675,103.40677062349106,114.32943249641038
2,5.0,A. Wiggins - wiggian01,633,2019-02-05,MIN,MIN,0,3.0,3.0,54,62,-8,192.0,4608.0,15.255586473749675,103.40677062349106,114.32943249641038
3,8.0,A. Wiggins - wiggian01,633,2019-02-05,MIN,MIN,0,3.0,3.0,83,85,-2,24.0,288.0,15.255586473749675,103.40677062349106,114.32943249641038
4,12.0,A. Wiggins - wiggian01,633,2019-02-05,MIN,MIN,0,3.0,3.0,106,106,0,0.0,0.0,15.255586473749675,103.40677062349106,114.32943249641038
0,0.0,A. Wiggins - wiggian01,634,2019-03-23,MIN,MIN,0,2.0,2.0,0,0,0,0.0,0.0,19.220201584544206,114.2943780478893,117.4214192354666
1,4.0,A. Wiggins - wiggian01,634,2019-03-23,MIN,MIN,0,2.0,2.0,25,25,0,0.0,0.0,19.220201584544206,114.2943780478893,117.4214192354666
2,10.0,A. Wiggins - wiggian01,634,2019-03-23,MIN,MIN,0,2.0,2.0,49,50,-1,24.0,576.0,19.220201584544206,114.2943780478893,117.4214192354666
3,22.0,A. Wiggins - wiggian01,634,2019-03-23,MIN,MIN,0,2.0,2.0,84,68,16,192.0,2304.0,19.220201584544206,114.2943780478893,117.4214192354666
4,22.0,A. Wiggins - wiggian01,634,2019-03-23,MIN,MIN,0,2.0,2.0,112,99,13,0.0,0.0,19.220201584544206,114.2943780478893,117.4214192354666
0,0.0,A. Wiggins - wiggian01,676,2018-12-30,MIN,MIN,0,2.0,2.0,0,0,0,0.0,0.0,16.204926826772816,109.56118802925909,116.42097228460878
1,6.0,A. Wiggins - wiggian01,676,2018-12-30,MIN,MIN,0,2.0,2.0,30,19,11,396.0,14256.0,16.204926826772816,109.56118802925909,116.42097228460878
2,11.0,A. Wiggins - wiggian01,676,2018-12-30,MIN,MIN,0,2.0,2.0,55,54,1,24.0,576.0,16.204926826772816,109.56118802925909,116.42097228460878
3,13.0,A. Wiggins - wiggian01,676,2018-12-30,MIN,MIN,0,2.0,2.0,86,77,9,108.0,1296.0,16.204926826772816,109.56118802925909,116.42097228460878
4,13.0,A. Wiggins - wiggian01,676,2018-12-30,MIN,MIN,0,2.0,2.0,113,104,9,0.0,0.0,16.204926826772816,109.56118802925909,116.42097228460878
0,0.0,A. Wiggins - wiggian01,722,2019-02-23,MIN,MIN,0,1.0,1.0,0,0,0,0.0,0.0,18.470239304950542,121.24007436008907,124.92932589602647
1,5.0,A. Wiggins - wiggian01,722,2019-02-23,MIN,MIN,0,1.0,1.0,32,35,-3,108.0,3888.0,18.470239304950542,121.24007436008907,124.92932589602647
2,12.0,A. Wiggins - wiggian01,722,2019-02-23,MIN,MIN,0,1.0,1.0,70,69,1,24.0,576.0,18.470239304950542,121.24007436008907,124.92932589602647
3,15.0,A. Wiggins - wiggian01,722,2019-02-23,MIN,MIN,0,1.0,1.0,109,107,2,24.0,288.0,18.470239304950542,121.24007436008907,124.92932589602647
4,18.0,A. Wiggins - wiggian01,722,2019-02-23,MIN,MIN,0,1.0,1.0,128,140,-12,0.0,0.0,18.470239304950542,121.24007436008907,124.92932589602647
0,0.0,A. Wiggins - wiggian01,742,2018-12-28,MIN,MIN,1,2.0,2.0,0,0,0,0.0,0.0,17.80739581151127,117.58394467549361,123.2554336985814
1,8.0,A. Wiggins - wiggian01,742,2018-12-28,MIN,MIN,1,2.0,2.0,27,42,-15,540.0,19440.0,17.80739581151127,117.58394467549361,123.2554336985814
2,8.0,A. Wiggins - wiggian01,742,2018-12-28,MIN,MIN,1,2.0,2.0,59,71,-12,288.0,6912.0,17.80739581151127,117.58394467549361,123.2554336985814
3,14.0,A. Wiggins - wiggian01,742,2018-12-28,MIN,MIN,1,2.0,2.0,89,89,0,0.0,0.0,17.80739581151127,117.58394467549361,123.2554336985814
4,16.0,A. Wiggins - wiggian01,742,2018-12-28,MIN,MIN,1,2.0,2.0,120,123,-3,0.0,0.0,17.80739581151127,117.58394467549361,123.2554336985814
0,0.0,A. Wiggins - wiggian01,744,2018-11-12,MIN,MIN,1,3.0,3.0,0,0,0,0.0,0.0,15.602395519172772,114.95446246935477,122.29774436090224
1,3.0,A. Wiggins - wiggian01,744,2018-11-12,MIN,MIN,1,3.0,3.0,30,31,-1,36.0,1296.0,15.602395519172772,114.95446246935477,122.29774436090224
2,7.0,A. Wiggins - wiggian01,744,2018-11-12,MIN,MIN,1,3.0,3.0,57,53,4,96.0,2304.0,15.602395519172772,114.95446246935477,122.29774436090224
3,13.0,A. Wiggins - wiggian01,744,2018-11-12,MIN,MIN,1,3.0,3.0,93,85,8,96.0,1152.0,15.602395519172772,114.95446246935477,122.29774436090224
4,13.0,A. Wiggins - wiggian01,744,2018-11-12,MIN,MIN,1,3.0,3.0,120,111,9,0.0,0.0,15.602395519172772,114.95446246935477,122.29774436090224
0,0.0,A. Wiggins - wiggian01,746,2018-12-05,MIN,MIN,1,2.0,2.0,0,0,0,0.0,0.0,17.664927759378685,118.1195837783197,114.84287732886638
1,7.0,A. Wiggins - wiggian01,746,2018-12-05,MIN,MIN,1,2.0,2.0,31,31,0,0.0,0.0,17.664927759378685,118.1195837783197,114.84287732886638
2,16.0,A. Wiggins - wiggian01,746,2018-12-05,MIN,MIN,1,2.0,2.0,62,64,-2,48.0,1152.0,17.664927759378685,118.1195837783197,114.84287732886638
3,21.0,A. Wiggins - wiggian01,746,2018-12-05,MIN,MIN,1,2.0,2.0,86,86,0,0.0,0.0,17.664927759378685,118.1195837783197,114.84287732886638
4,26.0,A. Wiggins - wiggian01,746,2018-12-05,MIN,MIN,1,2.0,2.0,121,104,17,0.0,0.0,17.664927759378685,118.1195837783197,114.84287732886638
0,0.0,A. Wiggins - wiggian01,747,2018-10-19,MIN,MIN,1,2.0,2.0,0,0,0,0.0,0.0,21.2,125.0,131.0
1,9.0,A. Wiggins - wiggian01,747,2018-10-19,MIN,MIN,1,2.0,2.0,32,30,2,72.0,2592.0,21.2,125.0,131.0
2,16.0,A. Wiggins - wiggian01,747,2018-10-19,MIN,MIN,1,2.0,2.0,71,54,17,408.0,9792.0,21.2,125.0,131.0
3,22.0,A. Wiggins - wiggian01,747,2018-10-19,MIN,MIN,1,2.0,2.0,104,95,9,108.0,1296.0,21.2,125.0,131.0
4,22.0,A. Wiggins - wiggian01,747,2018-10-19,MIN,MIN,1,2.0,2.0,131,123,8,0.0,0.0,21.2,125.0,131.0
0,0.0,A. Wiggins - wiggian01,748,2019-01-11,MIN,MIN,1,3.0,3.0,0,0,0,0.0,0.0,24.625674301853497,115.75581213354097,117.96351199271284
1,0.0,A. Wiggins - wiggian01,748,2019-01-11,MIN,MIN,1,3.0,3.0,26,28,-2,72.0,2592.0,24.625674301853497,115.75581213354097,117.96351199271284
2,11.0,A. Wiggins - wiggian01,748,2019-01-11,MIN,MIN,1,3.0,3.0,50,61,-11,264.0,6336.0,24.625674301853497,115.75581213354097,117.96351199271284
3,11.0,A. Wiggins - wiggian01,748,2019-01-11,MIN,MIN,1,3.0,3.0,78,85,-7,84.0,1008.0,24.625674301853497,115.75581213354097,117.96351199271284
4,17.0,A. Wiggins - wiggian01,748,2019-01-11,MIN,MIN,1,3.0,3.0,115,119,-4,0.0,0.0,24.625674301853497,115.75581213354097,117.96351199271284
0,0.0,A. Wiggins - wiggian01,749,2019-02-02,MIN,MIN,1,3.0,3.0,0,0,0,0.0,0.0,16.88337971636857,105.9144134959737,110.46442873268211
1,6.0,A. Wiggins - wiggian01,749,2019-02-02,MIN,MIN,1,3.0,3.0,38,29,9,324.0,11664.0,16.88337971636857,105.9144134959737,110.46442873268211
2,8.0,A. Wiggins - wiggian01,749,2019-02-02,MIN,MIN,1,3.0,3.0,64,61,3,72.0,1728.0,16.88337971636857,105.9144134959737,110.46442873268211
3,10.0,A. Wiggins - wiggian01,749,2019-02-02,MIN,MIN,1,3.0,3.0,88,87,1,12.0,144.0,16.88337971636857,105.9144134959737,110.46442873268211
4,10.0,A. Wiggins - wiggian01,749,2019-02-02,MIN,MIN,1,3.0,3.0,106,107,-1,0.0,0.0,16.88337971636857,105.9144134959737,110.46442873268211
0,0.0,A. Wiggins - wiggian01,750,2018-11-21,MIN,MIN,1,3.0,3.0,0,0,0,0.0,0.0,16.207484184169594,106.48072957969866,107.61907798362775
1,8.0,A. Wiggins - wiggian01,750,2018-11-21,MIN,MIN,1,3.0,3.0,25,23,2,72.0,2592.0,16.207484184169594,106.48072957969866,107.61907798362775
2,8.0,A. Wiggins - wiggian01,750,2018-11-21,MIN,MIN,1,3.0,3.0,56,50,6,144.0,3456.0,16.207484184169594,106.48072957969866,107.61907798362775
3,13.0,A. Wiggins - wiggian01,750,2018-11-21,MIN,MIN,1,3.0,3.0,74,85,-11,132.0,1584.0,16.207484184169594,106.48072957969866,107.61907798362775
4,13.0,A. Wiggins - wiggian01,750,2018-11-21,MIN,MIN,1,3.0,3.0,101,103,-2,0.0,0.0,16.207484184169594,106.48072957969866,107.61907798362775
