interval,gameId,player,exercise,q_score,reward
2,928,A. Burks - burksal01,False,2.9133809,0.40265124603867797
3,928,A. Burks - burksal01,True,5.704532,8.103976869058016
4,928,A. Burks - burksal01,True,8.091262,11.805302492077356
0,948,A. Burks - burksal01,False,3.5421088,0.0
1,948,A. Burks - burksal01,False,3.4686244,0.0
2,948,A. Burks - burksal01,False,1.0769844,0.0
3,948,A. Burks - burksal01,True,-0.11850987,0.0
4,948,A. Burks - burksal01,True,2.2794354,4.79922687433031
0,966,A. Burks - burksal01,False,3.142517,0.0
1,966,A. Burks - burksal01,False,2.306801,0.0
2,966,A. Burks - burksal01,False,2.8183172,0.0
3,966,A. Burks - burksal01,False,1.0953063,0.0
4,966,A. Burks - burksal01,True,-0.07651765,0.0
0,1002,A. Burks - burksal01,False,4.172487,0.0
1,1002,A. Burks - burksal01,False,4.5666738,1.1326442747863972
2,1002,A. Burks - burksal01,False,1.7662247,0.0
3,1002,A. Burks - burksal01,False,1.1903769,0.0
4,1002,A. Burks - burksal01,True,7.0471945,8.530577099145589
0,1079,A. Burks - burksal01,False,3.5461094,0.0
1,1079,A. Burks - burksal01,False,4.6583996,3.2237518451802867
2,1079,A. Burks - burksal01,True,4.1515636,4.447503690360573
3,1079,A. Burks - burksal01,True,3.5870934,5.67125553554086
4,1079,A. Burks - burksal01,True,3.7837226,4.895007380721147
0,1080,A. Burks - burksal01,False,3.023794,0.0
1,1080,A. Burks - burksal01,True,3.9857006,4.697249603227467
2,1080,A. Burks - burksal01,False,2.1479566,0.39449920645493464
3,1080,A. Burks - burksal01,False,1.1449876,0.0
4,1080,A. Burks - burksal01,True,1.7346916,2.7889984129098693
0,1122,A. Burks - burksal01,False,3.7433784,0.0
1,1122,A. Burks - burksal01,True,5.793043,7.9806376414153
2,1122,A. Burks - burksal01,True,3.8765152,5.9612752828306
3,1122,A. Burks - burksal01,True,4.292486,5.9419129242459015
4,1122,A. Burks - burksal01,True,6.391513,9.9225505656612
0,427,A. Davis - davisan02,False,3.37818,0.0
1,427,A. Davis - davisan02,False,3.8609736,1.8055149157965715
2,427,A. Davis - davisan02,False,1.0032427,0.0
3,427,A. Davis - davisan02,False,0.103692494,0.0
4,427,A. Davis - davisan02,True,-0.46868595,0.0
0,468,A. Davis - davisan02,False,5.062874,0.0
1,468,A. Davis - davisan02,False,6.2496,1.8371962556984238
2,468,A. Davis - davisan02,False,5.846649,0.6743925113968476
3,468,A. Davis - davisan02,False,6.8198667,4.511588767095272
4,468,A. Davis - davisan02,True,5.7985134,1.3487850227936953
0,469,A. Davis - davisan02,False,4.072224,0.0
1,469,A. Davis - davisan02,False,5.0705633,2.75
2,469,A. Davis - davisan02,True,4.708107,5.5
3,469,A. Davis - davisan02,True,3.854161,6.25
4,469,A. Davis - davisan02,True,2.1368887,0.0
0,494,A. Davis - davisan02,False,4.527466,0.0
1,494,A. Davis - davisan02,False,2.2161906,0.0
2,494,A. Davis - davisan02,False,3.4006262,0.0
3,494,A. Davis - davisan02,False,2.443072,0.0
4,494,A. Davis - davisan02,True,0.4606574,0.0
0,495,A. Davis - davisan02,False,4.7019386,0.0
1,495,A. Davis - davisan02,False,4.829931,0.0
2,495,A. Davis - davisan02,False,1.8368189,0.0
3,495,A. Davis - davisan02,False,4.4134893,1.9132532980832337
4,495,A. Davis - davisan02,True,5.9241366,2.551004397444313
0,496,A. Davis - davisan02,False,4.431085,0.0
1,496,A. Davis - davisan02,False,3.0211904,0.0
2,496,A. Davis - davisan02,False,1.0038717,0.0
3,496,A. Davis - davisan02,False,2.4159749,0.0
4,496,A. Davis - davisan02,True,3.633721,0.0
0,497,A. Davis - davisan02,False,4.4018908,0.0
1,497,A. Davis - davisan02,False,9.647509,9.592105263157896
2,497,A. Davis - davisan02,True,9.384282,12.184210526315791
3,497,A. Davis - davisan02,True,9.113863,9.776315789473685
4,497,A. Davis - davisan02,True,5.112955,3.3684210526315823
